Code,Name,Abdominal or back pain,Abdominal or flank pain,Abdominal pain,Abdominal pain (often in the upper right quadrant),Abdominal pain or discomfort,Abnormal positioning of the urethral opening on the underside of the penis,Abnormal vaginal bleeding,Abnormal vaginal bleeding outside of the menstrual period,Absence or undescended testicle(s),Altered perception of reality,Anxiety,Avoidance or restriction of certain foods or entire food groups,Benign tumors in various organs,Blood in urine,Blurred distance vision,Blurred or distorted central vision,Blurred or distorted vision,Blurred or hazy vision,Blurred vision,Bone pain,Breast lump,Bruising,Challenges with social interaction,Chest or back pain,Chest pain,Chest pain (sharp and stabbing),Chest pain (sharp or dull),Chest pain or discomfort (angina),Cholecystectomy,Chronic back pain and stiffness,Chronic constipation,Chronic diarrhea,Cloudy or hazy eyes,Compulsive use of opioids,Confusion,Cough,Cough with phlegm or pus,Cravings for alcohol,Curvature of the penis,Decreased urine output,Deformity,Dehydration,Depends on the specific cranial nerve involved; symptoms can include vision changes,Developmental delays,Difficulty,Difficulty breathing,Difficulty falling asleep or staying asleep,Difficulty moving,Difficulty or poor urinary stream,Difficulty seeing objects up close,Difficulty swallowing,Dizziness,Double vision,Drowsiness,Dry,Dry mouth and eyes,Ear pain,Ear pain (particularly behind the ear),Easy bruising,Easy or excessive bruising,Elevated intraocular pressure,Elevated intraocular pressure without optic nerve damage,Elevated levels of gamma globulins in the blood,Enlarged,Enlarged thyroid gland in the neck,Euphoria,Excessive bleeding and bruising,Excessive body weight,Excessive daytime sleepiness,Excessive hair growth in women,Excessive sweating (beyond what is necessary for temperature regulation),Excessive tearing,Excessive worrying,Excessively concentrated urine,Extreme fatigue,Extreme weight loss,Eye fatigue,Eye pain,Eye redness,Facial changes,Facial numbness,Facial pain or pressure,Facial paralysis,Facial weakness,Facial weakness or paralysis,Fatigue,Fear of losing control,Fever,Flank pain,Floaters (spots or cobweb-like shapes in vision),Floaters in vision,Flu-like symptoms (fever,Foot pain or achiness,Fragile bones,Frequent episodes of stone formation,Frequent or constant dribbling of urine,Frequent urinary tract infections,Frequent urination,Fussiness,Gait disturbances,General malaise,Gonadal dysgenesis,Gradual hearing loss,Gradual loss of peripheral vision,Gradual loss of vision,Gradual vision loss,Growth deficiencies,Growth on the conjunctiva (white part of the eye),Hair loss or balding,Head tilting,Headache,Headaches,Hearing loss (gradual and progressive),Heartburn,Heavy or prolonged menstrual periods,Heel pain,Hemangioblastomas (tumors in the brain,High blood pressure,High blood pressure during pregnancy,High blood pressure without proteinuria (preeclampsia),High blood sugar levels during pregnancy,High fever,High levels of cholesterol in the blood,Hoarseness,Hypocalcemia (low calcium levels),Impaired memory and cognition,Impulsive behaviors (e.g.,Inability to conceive after one year of unprotected intercourse,Inattention,Increased appetite,Increased blood sugar levels,Increased energy and alertness,Increased hunger,Increased red blood cell count,Increased thirst,Inflammation of blood vessels leading to various symptoms depending on the affected organs,Inflammation of the glans penis (tip of the penis),Intense burning pain,Intense itching,Intense joint pain,Irregular or rapid heartbeat,Irregular periods,Itching and irritation in the vagina and vulva,Itching and visible presence of lice or nits (eggs) in the hair,Itching around the anus or vagina,Itchy,Itchy skin,Jaw pain or tenderness,Joint pain,Joint swelling,Knee pain,Lack of menstrual periods,Localized muscle pain,Loss of function,Low blood sugar (hypoglycemia) symptoms (e.g.,Lower abdominal pain and discomfort occurring around the time of ovulation,Lower back pain,Lump,Lump or swelling in the testicles,Lymph node enlargement,Lymphedema,Metabolic acidosis,Mild to moderate head pain,Mood swings,Most colonic polyps do not cause symptoms. Some larger polyps or certain types may cause rectal bleeding or changes in bowel habits,Motor,Muscle pain and stiffness,Muscle stiffness,Muscle twitches or cramps,Muscle wasting,Muscle weakness,Muscle weakness or fatigue,Nasal congestion,Nausea,Neck or back pain,Neck pain,Neurological symptoms that cannot be explained by a medical condition or injury,Night blindness,Numbness or tingling in fingers or around the mouth,"Obsessive focus on ""clean"" eating",Optic neuritis (vision loss,Pain,Pain during bowel movements,Pain or discomfort in the tailbone area,Pain or tenderness on the outer side of the elbow,Pain radiating from the lower back to the leg,Painful,Painful blisters on the skin and mucous membranes,Painful intercourse,Painful lump or swelling on the eyelid,Painful ulcers or sores on the genital area,Painful urination,Painless fluid-filled swelling in the oral cavity,Painless lump or swelling,Painless swelling,Palpable mass,Palpitations,Pelvic pain,Pelvic pain (during menstruation,Pelvic pressure or heaviness,Persistent,Persistent consumption of non-food substances,Persistent cough with thick mucus,Persistent cough with yellow or green mucus,Persistent depressive symptoms (low mood,Persistent feelings of sadness,Persistent head pain,Persistent hunger,Persistent knee pain,Persistent pain or discomfort in the vulva,Persistent sore throat,Poor depth perception,Primary stage: painless sores (chancre) at the site of infection,Progressive muscle weakness and degeneration,Raised,Rash,Raynaud's phenomenon,Recurrent,Recurrent episodes of binge eating followed by purging behaviors,Recurrent episodes of binge eating without compensatory behaviors,Recurrent episodes of wheezing,Red,Redness,Reduced hearing sensitivity,Repeated regurgitation and re-chewing of food,Respiratory distress,Rough,Sedation,Sensation of a foreign object stuck in the throat,Severe abdominal or back pain,Severe abdominal pain,Severe and chronic pain,Severe and persistent pain,Severe eye pain,Severe headache,Severe headaches,Severe kidney damage,Severe nausea and vomiting during pregnancy,Severe neck pain,Severe pain,Severe pain in the side or back,Severe sore throat,Severe swelling of the floor of the mouth,Severe upper abdominal pain,Shaking,Sharp,Sharp or aching pain in the lower abdomen or groin,Sharp pain,Shooting or burning pain,Short stature,Shortness of breath,Shoulder pain,Skin changes,Skin sores,Skipped or extra heartbeats,Slow healing of wounds,Slurred speech,Small,Small lump or swelling in the vaginal wall,Sore throat,Sudden,Sudden and severe abdominal or pelvic pain on one side,Sudden numbness or weakness of the face,Sudden onset of neurological symptoms that resolve within 24 hours,Sunburn-like rash,Surgical site pain,Sweating,Swelling,Swelling in arms or legs,Swelling of the scrotum,Swollen,Swollen blood vessels in the esophagus,Swollen lymph nodes,Swollen salivary glands (usually parotid),Symptoms that do not meet the full criteria for a specific eating disorder,Thickening of the skin,Tingling,Toothache,Trembling,Tremors,Uncomfortable sensation in the legs,Unintentional urine leakage during physical activity,Vaginal bleeding,Vaginal burning,Vaginal dryness,Varies depending on the underlying cause,Various symptoms depending on the specific disorder,Vertigo,Visible bulge or swelling,Visible peristalsis,Vision loss or blurry vision,Vocal Changes,Vocal Fatigue,Weakness,Webbed neck,Weight loss,Wheezing,White patches or plaques in the mouth,Widespread musculoskeletal pain,Yellowing of the skin and eyes,Yellowish or white growth on the conjunctiva (eye's surface),abdominal cramps,abdominal distension,abdominal pain,abdominal pain or bloating,abdominal pain or cramping,abdominal pain or cramps,abdominal pain or discomfort,abdominal pain or swelling,abdominal swelling (ascites),abdominal swelling or pain,abdominal tenderness,abnormal bleeding or spotting,abnormal discharge from the genitals,abnormal positioning of the testicle(s) (higher in the groin area),abnormal sweating,abscess formation,acid reflux,acidic taste,acne,age-related factors,altered judgment,altered perception of time,anal or vaginal discharge,and abnormal head positioning,and oily patches of skin,and other organs,and pain in the hand and fingers,and psychiatric symptoms,and signs of fluid overload,and tenderness along a vein,anemia,anxiety,anxiety or paranoia (in some individuals),anxiety) when attempting to stop or reduce use,apid breathing,arm,back or flank pain,back pain,backache,bad breath,bad taste,balance problems,bedwetting (in children),black,bleeding,bleeding after menopause,bleeding after sexual intercourse,bleeding gums,bleeding tendencies,blind spots,blindness,blistering,bloating,blood in the urine,blood in urine,blood in urine or stool,bloodshot eyes,bloody or black stools,bloody stool,bloody stools,blurred or decreased vision,blurred vision,blurred vision (if the chalazion affects the line of sight),blurred vision when focusing on near objects,blurry vision,body aches,bone pain,bowel movement difficulties,bowel obstruction,brain,breast pain,breast tenderness,brief muscle contractions or jerks,bruising,burning,burning sensation during urination,changes in appetite or sleep patterns,changes in bowel movements,changes in bowel or bladder habits,changes in breast size or shape,changes in coordination or balance,changes in heart rate,changes in sensory experiences,changes in skin color or temperature,changes in skin temperature,changes in sleep and appetite),changes in testicular size or shape,changes in vision,chest congestion,chest discomfort or tightness,chest pain,chest pain or angina,chest pain or discomfort,chest pain or pressure,chest tightness,chest wall bruising,chills,choking or gagging,chronic cough,chronic pain,clicking or popping sounds in the jaw joint,cloudy or bloody urine,cloudy urine,clumpy vaginal discharge (resembling cottage cheese),cognitive,cognitive decline or dementia-like symptoms,cognitive difficulties,cognitive difficulties (fibro fog),cognitive impairments,cognitive or developmental problems,color vision impairment,communication difficulties,confusion,congestion,constipation,continued use despite negative consequences (such as legal issues,continued use despite negative consequences (such as relationship problems,corneal abrasions or ulcers,cough,coughing,coughing or wheezing,coughing up blood or pink-tinged sputum,cramping,curtain-like shadow over vision,cyanosis (bluish discoloration of the skin),dandruff,dark or empty areas in the visual field,dark spots on the teeth,dark urine,daytime sleepiness,decreased appetite,decreased exercise tolerance,decreased oxygen levels,decreased vision,deformity,delayed wound healing,depression,depressive episodes,developmental delays,developmental delays (in children),diarrhea,difficulty bonding with the baby,difficulty breathing,difficulty breathing or shortness of breath,difficulty chewing or opening the mouth,difficulty concentrating,difficulty eating,difficulty emptying the bladder,difficulty gripping or using the finger,difficulty hearing high-pitched sounds,difficulty in urination,difficulty maintaining proper posture,difficulty moving or turning the head,difficulty moving or using the affected area,difficulty resisting urges,difficulty speaking,difficulty speaking or walking),difficulty straightening or bending the knee,difficulty swallowing,difficulty swallowing or breathing,difficulty swallowing or speaking,difficulty walking,difficulty walking or moving,difficulty with foot and ankle movement,difficulty with forearm movements,dilated pupils,disabling migraines,discharge,discharge from the eye,discharge from the nose,discharge from the wound,discomfort,discomfort in the pelvic area,discomfort or pain,discomfort or pain during intercourse,discomfort or pain in the neck,distinct facial features (small jaw,distorted body image,distorted or irregular corneal shape,dizziness,dizziness or balance problems,dizziness or lightheadedness,dizziness or vertigo,drainage of fluid or pus from the ear,drainage of pus or blood,drooling,drooping of the mouth or eyelid,drowsiness,drug cravings,dry cough,dry eyes,dry mouth,dry or rough skin,dry skin,dryness or excessive tearing,ear drainage,ear fullness,ear pain,earache,early satiety,easy bleeding or bruising,easy bruising and bleeding,easy bruising or bleeding,elevated cholesterol levels,elevated eosinophil count in the blood or sputum,elevated liver enzymes,emotional distress,emptiness,empty scrotum,endoscopic retrograde cholangiopancreatography (ERCP) with stone removal,enlarged abdomen or uterus,enlarged head in infants,enlarged liver,enlarged spleen,enlarged spleen or liver,erectile dysfunction,especially at night,especially at night or in response to triggers such as allergens or exercise,especially during physical activity or exertion,especially in the morning or after periods of inactivity,especially when walking or standing,euphoria,excessive bleeding from minor cuts or abrasions,excessive hair growth,excessive menstrual bleeding,excessive tearing,excessive thirst,eye discharge,eye movement abnormalities,eye pain,eye pain or discomfort,eye pain with eye movement,eye strain,eyestrain,facial abnormalities,facial pain or pressure,facial weakness or paralysis,failure to pass meconium (in newborns),failure to thrive,fainting,fainting or lightheadedness,fainting or near-fainting episodes,fatigue,fatigue),fatty deposits (xanthomas) on the skin or tendons,fear of gaining weight,feeling of heaviness or tightness,feelings of connection or disconnection,feelings of guilt or worthlessness,feet,fever,fever (in some cases),flaky scalp,flaky skin with itching,flashbacks (in some individuals),flashes of light,flashing lights or floaters,floaters,floaters (dark spots or cobwebs in the vision),fluid drainage from the ear,fluid retention,foot fatigue,foreign body sensation,forgetfulness,foul odor around the umbilical area,fractures,frequent crying,frequent infections,frequent nosebleeds,frequent urination,fruity breath odor,gambling,gastrointestinal bleeding,gastrointestinal symptoms,growth abnormalities in children,hair loss,hallucinations,halos around lights,headache,headaches,health issues),health problems),health risks),healthy food choices,hearing loss,hearing loss or impaired hearing,hearing loss or muffled hearing in the affected ear,heart and digestive problems,heart attack (when a coronary artery becomes completely blocked),heart attacks,heart defects,heart inflammation,heart palpitations,heart palpitations (rapid or irregular heartbeat),heartburn,heavy menstrual bleeding,heavy or prolonged menstrual periods,high blood pressure,high blood pressure (in severe cases),hoarseness,hormonal imbalances,hormonal imbalances (such as excessive production or deficiency of specific hormones),hyperactivity,impaired color vision,impaired coordination,impaired immunity,impaired memory and concentration,impulsivity,inability to bear weight,inability to completely empty the bladder,inability to control or limit alcohol consumption,inability to control or reduce opioid use,inability to move the elbow,inability to straighten the leg,including hormonal imbalances,including rash,increased energy,increased heart rate,increased heart rate and blood pressure,increased ketone production,increased need to urinate,increased risk of chronic conditions,increased sensitivity to light,increased sensitivity to light (photophobia),increased urination or urine changes,infertility,infertility or recurrent miscarriages (in some cases),inflamed skin,inflammation,inflammation and pain in other joints (such as hips,inflammation of the surrounding tissue,inguinal hernia,insomnia,insomnia) when attempting to stop or reduce cannabis use,insulin resistance,intellectual disability,intense urge to urinate followed by involuntary urine leakage,intercourse,introspective thoughts,involuntary movements,involuntary muscle contractions,irregular heart rhythms,irregular heartbeat,irregular heartbeat or palpitations,irregular or absent menstrual cycles,irritability,irritability (in infants and young children),itching,itching or burning sensation,itchy,itchy bumps,itchy welts on the skin,jaundice,jaundice (yellowing of the skin and eyes),jaw or arm pain (in some cases),job difficulties),joint and muscle pain,joint pain,kidney cysts,kidney stones,knees),lack of interest,lasting for at least two years,latent stage: no symptoms,leg pain,legs,lightheadedness,limited mobility or difficulty moving the arm,limited range of motion,limited range of motion in the spine,liver or kidney damage,liver or spleen enlargement,localized inflammation and swelling,loss of appetite,loss of bladder or bowel control),loss of consciousness,loss of height over time,loss of interest or pleasure in activities,loss of sensation,loss of sensation in the face or other areas,loss of smell,low blood pressure,low blood sodium levels,low-set ears),malaise,manic episodes,mastoid bone protrusion or swelling,may appear in clusters or as single lesions,may be asymptomatic or associated with other underlying conditions,may interfere with daily activities,memory impairment,memory loss or cognitive difficulties,memory problems,meningitis,menstrual irregularities,mental confusion,mild discomfort,minerals),mood changes,mood swings,muffled or blocked sound,muscle aches,muscle aches and stiffness,muscle and joint pain,muscle cramps,muscle pain,muscle wasting,muscle weakness,nasal congestion,nausea,nausea and vomiting,nausea or vomiting,neck mass,neck pain or stiffness,neglecting responsibilities,neurological deficits,neurological symptoms,neurological symptoms (tremors,night sweats,nipple changes,nosebleeds,numbness,numbness or tingling,numbness or tingling in the hand/arm,numbness or weakness in the arms or legs,numbness or weakness in the extremities,nutrient deficiencies (vitamins,often affecting the arms,often in the legs,often in the limbs,often on the tongue or inside of the cheeks,or bowel movements),or difficulty speaking,or face,or hopelessness,or inflamed skin in skin folds (such as armpits or groin),or leg (typically on one side of the body),or legs,or numbness that radiates from the lower back through the hips and down the leg,or other organs),or painful veins in the rectal area,or paralysis of the limbs,organ dysfunction,other,other tumors or cysts,ovarian cysts,overwhelming fatigue,pain,pain during erections,pain during intercourse,pain during sexual intercourse,pain during urination,pain or discomfort,pain or tenderness at the wound site,pain when swallowing and speaking,pain with eye movement),painful blisters on the lips or around the mouth,painful erection,painful periods,painful sores or blisters in the mouth and throat,painless bleeding in the third trimester,pale skin,pale stools,palpitations,pancreatic cysts/tumors,panic attacks,paranoia,particularly on the hands and feet,patchy or generalized hair loss,peeling skin,pelvic pain,pelvic pain or discomfort,pelvic pain or pressure,penile curvature,perforation of the digestive tract,peripheral vision impairment,personality changes,petechiae (red or purple spots on the skin),petechial rash (small red or purple spots),pheochromocytomas (adrenal gland tumors),pneumonia,poor appetite,poor coordination,poor growth or weight gain,poor weight gain,poor wound healing,post-nasal drip,postnasal drip,productive cough with foul-smelling or bloody sputum,prolonged bleeding after injury or surgery,prolonged bleeding from cuts,prolonged bleeding from wounds or after dental work or surgery,prolonged bleeding or bruising,prolonged or excessive bleeding from cuts or injuries,prolonged or heavy bleeding,proteinuria,psychosis (in severe cases),pus formation,pus or drainage from the wound,rapid breathing,rapid heart rate,rapid heartbeat,rapid or irregular heartbeats,rapid or shallow breathing,rapid pulse,rash,rash (red,rash at birth,rash or soreness in the affected area,raw,rawness,rectal bleeding,recurrent ear infections,recurrent eye infections,recurrent lung infections,red,red lump or swelling on the eyelid,red rash caused by contact with irritants or allergens,redness,redness and swelling of the vulva,redness or irritation of the eye,reduced anxiety,reduced range of motion,relaxation,renal cell carcinomas (kidney tumors),respiratory depression,respiratory distress,respiratory symptoms,restless sleep,restlessness,restricted interests or repetitive behaviors,restricted range of motion,retinal angiomas (abnormal blood vessel growth in the retina),rib fractures (associated injuries),risk of heart attack or stroke,rough growths on the skin or mucous membranes,rounded face,runny nose,salty-tasting skin,sandpaper-like),scaly patches on the skin,secondary stage: skin rash,seizures,sensitivity to cold,sensitivity to light,sensitivity to light (photophobia),sensitivity to light and sound,sensitivity to light or noise,severe eye pain,severe headache,severe pain,sharp or stabbing pain,shooting pain along the affected nerve,short stature,shortness of breath,shoulder pain (if the fallopian tube ruptures),shoulder stiffness,shoulders,significant weight loss or failure to gain weight,skin abnormalities,skin discoloration,skin rashes,sleep disturbances,slow heart rate,slowed breathing,slowness of movement,slurred speech,small blisters or bumps,smaller or underdeveloped testicle(s),sneezing,soles,sore throat,sore tongue,speech sounds muffled or unclear,sphincterotomy,spinal cord,spontaneous bleeding in joints or muscles,spotting or light bleeding between periods,spraying of urine,squinting,stealing),stiffness,stinging,strokes,strong desire or cravings for opioids,such as diarrhea or constipation.,such as paralysis,sudden loss of muscle tone (cataplexy),sudden vision loss,sweating,sweating),sweating) when attempting to stop or reduce alcohol use,swelling,swelling and redness of the ear or the area behind the ear,swelling and tenderness of the cartilage connecting the ribs to the breastbone,swelling in the abdomen,swelling in the ankles,swelling in the legs and ankles,swelling of the legs or ankles,swelling of the limbs,swelling or visible protrusion,swollen,swollen and bleeding gums,swollen and tender abdomen,swollen eyelids,swollen glands,swollen legs or ankles,swollen lymph nodes,swollen lymph nodes in the groin,swollen tonsils,swollen veins,tarry stools,tender gums,tenderness,tenderness or pain when touching the area,tenderness or swelling in affected areas,tenderness or swelling over the ribcage,tension in neck and shoulders,tertiary stage: severe complications affecting the heart,tetany (muscle spasms),that cannot be scraped off,thick,thick nasal discharge,thoughts of self-harm or harming the baby,throbbing headache,tightness or pressure sensation on both sides of head,tingling,tingling in limbs,tingling or numbness,tingling or numbness in extremities in severe cases,tingling or numbness in the hands and feet,tinnitus,tinnitus (ringing in the ears),tolerance to alcohol,tolerance to opioids,tooth sensitivity,transverse myelitis (weakness,tremors,tremors) when attempting to stop or reduce benzodiazepine use,tremors) when attempting to stop or reduce use,trigger points,trouble concentrating or making decisions,trouble speaking or understanding,tunnel vision,typically in specific areas (such as palms,typically painless,underarms),uneven curvature of cornea,unexplained weight loss,unintentional weight loss,unpredictable bleeding episodes,unrefreshing sleep,urge to move legs for relief,urgency,urinary frequency,urinary frequency or urgency,urinary incontinence,urinary tract infections,urinary urgency or frequency,usually in sun-exposed areas,usually in the evening or at night,usually near the cornea,usually on the lower lip or floor of the mouth,usually on the upper eyelid,visible deformity,visible lice or nits in the affected area,visible pits or holes in the teeth,visible veins,vision changes,vision loss,vision problems,vision problems (such as blurred vision or loss of peripheral vision),visual disturbances,visual field defects,visual field loss,visual or auditory hallucinations,voice changes,vomiting,vomiting blood,warmth,watery discharge,weak grip strength,weak urine stream,weakened immune system,weakness,weakness or loss of strength,weakness or numbness,weight changes,weight gain,weight gain or loss,weight loss,wheezing,white,with associated swelling,withdrawal symptoms (such as irritability,withdrawal symptoms (such as nausea,withdrawal symptoms (such as rebound anxiety,withdrawal symptoms (such as tremors,worsens with deep breaths or lying down
1,Panic disorder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Vocal cord polyp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
